bank,branch,date,day,arrival_time,service_type,service_start_time,service_end_time,wait_time_min,service_duration_min,queue_length
Janata Bank,"Janata Bank, Barishal Branch",2025-08-04,Monday,16:13:00,New Account Opening,16:20:00,16:52:44.400000,7,32.74,2
Janata Bank,"Janata Bank, Barishal Branch",2025-08-04,Monday,14:49:00,New Account Opening,14:51:00,15:27:06,2,36.1,8
Janata Bank,"Janata Bank, Barishal Branch",2025-08-04,Monday,14:02:00,Cheque Deposit,14:06:00,14:11:39,4,5.65,1
Janata Bank,"Janata Bank, Barishal Branch",2025-08-04,Monday,13:38:00,New Account Opening,13:43:00,14:18:39,5,35.65,14
Janata Bank,"Janata Bank, Barishal Branch",2025-08-04,Monday,13:54:00,Cash Withdrawal,13:58:00,14:00:54,4,2.9,5
Janata Bank,"Janata Bank, Barishal Branch",2025-08-04,Monday,09:39:00,Cheque Deposit,09:46:00,09:51:46.800000,7,5.78,13
Janata Bank,"Janata Bank, Barishal Branch",2025-08-04,Monday,12:31:00,Cash Deposit,12:37:00,12:40:58.200000,6,3.97,3
Janata Bank,"Janata Bank, Barishal Branch",2025-08-04,Monday,09:41:00,Cheque Deposit,09:48:00,09:54:15.600000,7,6.26,7
Janata Bank,"Janata Bank, Barishal Branch",2025-08-04,Monday,11:17:00,Locker Access,11:21:00,11:32:42.600000,4,11.71,5
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,15:46:00,FD Opening,15:51:00,16:03:21.600000,5,12.36,4
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,11:36:00,Cash Withdrawal,11:39:00,11:41:52.800000,3,2.88,9
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,12:19:00,Loan Repayment,12:23:00,12:28:51,4,5.85,15
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,15:15:00,Cash Deposit,15:21:00,15:25:49.200000,6,4.82,9
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,09:51:00,Locker Access,09:55:00,10:07:39,4,12.65,15
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,14:50:00,Locker Access,14:57:00,15:05:43.800000,7,8.73,1
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,12:46:00,Debit Card Reissue,12:52:00,13:04:54,6,12.9,6
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,13:44:00,Loan Repayment,13:48:00,13:55:53.400000,4,7.89,13
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,14:30:00,New Account Opening,14:34:00,15:03:14.400000,4,29.24,15
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,14:26:00,Debit Card Reissue,14:32:00,14:43:25.200000,6,11.42,5
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,10:50:00,Cash Deposit,10:53:00,10:56:59.400000,3,3.99,5
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,14:06:00,Cash Withdrawal,14:10:00,14:12:26.400000,4,2.44,2
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,14:13:00,Debit Card Reissue,14:21:00,14:33:29.400000,8,12.49,11
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,10:52:00,New Account Opening,10:56:00,11:27:55.800000,4,31.93,6
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,15:12:00,Inward Remittance,15:21:00,15:36:49.800000,9,15.83,15
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,09:32:00,Loan Repayment,09:35:00,09:41:42,3,6.7,15
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,14:55:00,Cash Deposit,15:00:00,15:03:57,5,3.95,11
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,14:44:00,Inward Remittance,14:50:00,15:01:45,6,11.75,15
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,12:51:00,Inward Remittance,12:57:00,13:10:23.400000,6,13.39,10
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,10:45:00,FD Opening,10:52:00,11:07:45,7,15.75,4
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,16:45:00,Cash Deposit,16:52:00,16:55:45,7,3.75,15
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,11:11:00,Locker Access,11:17:00,11:29:40.200000,6,12.67,3
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,09:31:00,Locker Access,09:33:00,09:45:28.800000,2,12.48,8
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,09:17:00,Loan Repayment,09:25:00,09:34:54.600000,8,9.91,6
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,15:57:00,Debit Card Reissue,16:04:00,16:18:04.800000,7,14.08,10
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,12:54:00,Cheque Deposit,12:58:00,13:04:09.600000,4,6.16,14
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,17:00:00,New Account Opening,17:08:00,17:41:48.600000,8,33.81,10
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,16:46:00,Cash Deposit,16:54:00,16:58:00,8,4.0,6
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,12:44:00,Cash Deposit,12:46:00,12:50:21.600000,2,4.36,3
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,12:53:00,Cash Deposit,12:58:00,13:01:53.400000,5,3.89,2
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,10:01:00,Locker Access,10:07:00,10:16:18,6,9.3,7
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,14:01:00,New Account Opening,14:08:00,14:41:06,7,33.1,7
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,09:11:00,Inward Remittance,09:14:00,09:30:03.600000,3,16.06,4
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,10:19:00,Loan Repayment,10:22:00,10:28:03,3,6.05,8
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,16:33:00,Loan Repayment,16:36:00,16:44:21.600000,3,8.36,14
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,10:07:00,Cheque Deposit,10:12:00,10:17:47.400000,5,5.79,10
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,12:05:00,Cash Withdrawal,12:08:00,12:11:52.200000,3,3.87,7
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,10:12:00,FD Opening,10:14:00,10:29:25.200000,2,15.42,7
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,16:08:00,Cash Deposit,16:14:00,16:18:09.600000,6,4.16,2
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,14:07:00,New Account Opening,14:10:00,14:49:27.600000,3,39.46,10
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,11:17:00,Cheque Deposit,11:22:00,11:28:31.200000,5,6.52,6
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,16:08:00,FD Opening,16:10:00,16:26:32.400000,2,16.54,3
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,12:11:00,Cheque Deposit,12:17:00,12:22:38.400000,6,5.64,4
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,12:01:00,Cheque Deposit,12:07:00,12:12:29.400000,6,5.49,10
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,15:07:00,Locker Access,15:14:00,15:24:15.600000,7,10.26,8
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,11:35:00,Inward Remittance,11:39:00,11:50:19.800000,4,11.33,11
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,09:34:00,Loan Repayment,09:39:00,09:46:50.400000,5,7.84,15
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,15:13:00,FD Opening,15:16:00,15:31:26.400000,3,15.44,10
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,15:11:00,Locker Access,15:23:00,15:32:19.800000,12,9.33,4
Janata Bank,"Janata Bank, Khulna Branch",2025-08-04,Monday,11:20:00,Inward Remittance,11:27:00,11:45:10.200000,7,18.17,2
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,11:03:00,New Account Opening,11:08:00,11:36:37.800000,5,28.63,15
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,09:51:00,Cash Withdrawal,09:54:00,09:57:10.800000,3,3.18,1
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,14:28:00,Cash Deposit,14:30:00,14:33:48.600000,2,3.81,5
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,13:37:00,Cash Deposit,13:42:00,13:45:50.400000,5,3.84,9
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,11:31:00,Cash Deposit,11:37:00,11:40:27,6,3.45,13
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,11:29:00,Cheque Deposit,11:36:00,11:42:01.800000,7,6.03,6
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,15:47:00,Inward Remittance,15:58:00,16:11:27.600000,11,13.46,3
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,10:39:00,Locker Access,10:44:00,10:57:17.400000,5,13.29,7
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,15:04:00,FD Opening,15:08:00,15:23:06,4,15.1,14
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,15:34:00,FD Opening,15:43:00,15:58:43.800000,9,15.73,9
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,16:42:00,Loan Repayment,16:48:00,16:54:39,6,6.65,15
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,16:34:00,New Account Opening,16:38:00,17:11:39,4,33.65,6
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,14:01:00,Cash Withdrawal,14:03:00,14:05:29.400000,2,2.49,6
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,16:26:00,Cheque Deposit,16:34:00,16:40:18,8,6.3,2
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,14:24:00,Cash Withdrawal,14:28:00,14:31:13.800000,4,3.23,10
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,12:41:00,Debit Card Reissue,12:43:00,12:54:24.600000,2,11.41,3
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,14:41:00,FD Opening,14:44:00,15:00:19.200000,3,16.32,13
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,11:11:00,Cash Deposit,11:13:00,11:17:12.600000,2,4.21,1
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,11:09:00,Cheque Deposit,11:13:00,11:19:27,4,6.45,4
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,14:57:00,Cash Deposit,15:02:00,15:06:17.400000,5,4.29,14
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,15:58:00,FD Opening,16:00:00,16:13:46.200000,2,13.77,2
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,09:08:00,Loan Repayment,09:13:00,09:21:13.800000,5,8.23,8
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,14:04:00,New Account Opening,14:07:00,14:38:50.400000,3,31.84,3
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,11:36:00,Cash Withdrawal,11:41:00,11:44:22.200000,5,3.37,7
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,14:32:00,Cheque Deposit,14:36:00,14:42:09.600000,4,6.16,13
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,09:27:00,Inward Remittance,09:31:00,09:44:57.600000,4,13.96,5
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,09:45:00,Loan Repayment,09:50:00,09:56:07.800000,5,6.13,7
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,14:53:00,Debit Card Reissue,14:57:00,15:08:07.800000,4,11.13,1
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,14:14:00,Cash Withdrawal,14:17:00,14:20:10.800000,3,3.18,1
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,11:29:00,Cash Deposit,11:36:00,11:40:07.200000,7,4.12,6
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,15:58:00,New Account Opening,16:03:00,16:34:57.600000,5,31.96,15
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,14:41:00,Locker Access,14:42:00,14:54:00,1,12.0,8
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,12:11:00,Cheque Deposit,12:14:00,12:20:25.200000,3,6.42,10
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,10:54:00,Loan Repayment,10:59:00,11:06:25.200000,5,7.42,12
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,11:18:00,New Account Opening,11:23:00,11:55:21.600000,5,32.36,15
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,10:52:00,Cash Withdrawal,11:03:00,11:06:30,11,3.5,3
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,14:08:00,FD Opening,14:15:00,14:27:44.400000,7,12.74,13
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,10:24:00,Cash Withdrawal,10:31:00,10:33:15,7,2.25,5
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,12:02:00,New Account Opening,12:08:00,12:41:03,6,33.05,9
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,16:58:00,Locker Access,16:59:00,17:12:27,1,13.45,3
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,11:13:00,Inward Remittance,11:18:00,11:32:30,5,14.5,10
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,10:19:00,Cash Deposit,10:22:00,10:26:01.200000,3,4.02,7
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,13:41:00,Cheque Deposit,13:45:00,13:50:59.400000,4,5.99,3
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,09:21:00,New Account Opening,09:31:00,09:56:57.600000,10,25.96,1
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,11:31:00,FD Opening,11:35:00,11:51:49.800000,4,16.83,7
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,13:40:00,Inward Remittance,13:43:00,13:58:32.400000,3,15.54,14
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,10:22:00,Inward Remittance,10:27:00,10:39:24,5,12.4,7
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,15:13:00,Cash Withdrawal,15:16:00,15:18:57.600000,3,2.96,12
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,14:08:00,FD Opening,14:12:00,14:25:01.800000,4,13.03,9
Janata Bank,"Janata Bank, Mymensingh Branch",2025-08-04,Monday,09:27:00,Inward Remittance,09:32:00,09:46:01.200000,5,14.02,15
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,14:33:00,Cash Deposit,14:39:00,14:42:34.200000,6,3.57,5
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,16:19:00,Cheque Deposit,16:23:00,16:29:30.600000,4,6.51,11
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,15:10:00,FD Opening,15:17:00,15:31:45.600000,7,14.76,8
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,16:52:00,Inward Remittance,16:58:00,17:11:31.200000,6,13.52,7
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,15:56:00,Locker Access,15:58:00,16:08:33.600000,2,10.56,12
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,10:49:00,Cheque Deposit,10:50:00,10:56:47.400000,1,6.79,3
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,09:24:00,Loan Repayment,09:27:00,09:34:03,3,7.05,3
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,12:45:00,Debit Card Reissue,12:47:00,12:57:37.800000,2,10.63,14
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,15:16:00,Debit Card Reissue,15:21:00,15:31:37.200000,5,10.62,5
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,09:06:00,Loan Repayment,09:15:00,09:23:28.200000,9,8.47,8
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,11:29:00,FD Opening,11:31:00,11:46:42,2,15.7,1
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,11:29:00,New Account Opening,11:35:00,12:09:00,6,34.0,3
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,16:27:00,Cash Withdrawal,16:31:00,16:33:37.800000,4,2.63,9
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,14:19:00,Cheque Deposit,14:24:00,14:30:06,5,6.1,3
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,09:58:00,New Account Opening,10:03:00,10:38:12.600000,5,35.21,12
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,15:04:00,Loan Repayment,15:07:00,15:13:48,3,6.8,3
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,10:18:00,Cheque Deposit,10:19:00,10:24:34.200000,1,5.57,8
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,16:18:00,Locker Access,16:21:00,16:31:18,3,10.3,14
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,14:36:00,Loan Repayment,14:48:00,14:55:37.800000,12,7.63,12
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,16:43:00,Cheque Deposit,16:49:00,16:54:30,6,5.5,11
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,12:23:00,New Account Opening,12:28:00,13:02:22.800000,5,34.38,5
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,10:10:00,Cash Deposit,10:14:00,10:17:49.800000,4,3.83,8
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,10:13:00,Cash Withdrawal,10:14:00,10:17:13.200000,1,3.22,11
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,12:53:00,Inward Remittance,12:59:00,13:14:53.400000,6,15.89,6
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,12:39:00,New Account Opening,12:44:00,13:14:39.600000,5,30.66,12
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,15:20:00,Locker Access,15:26:00,15:39:19.800000,6,13.33,14
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,11:18:00,Debit Card Reissue,11:24:00,11:34:24.600000,6,10.41,2
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,16:34:00,Loan Repayment,16:38:00,16:44:00.600000,4,6.01,6
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,13:14:00,FD Opening,13:16:00,13:31:39.600000,2,15.66,5
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,10:12:00,Cash Withdrawal,10:20:00,10:22:46.800000,8,2.78,9
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,10:02:00,Debit Card Reissue,10:07:00,10:18:31.800000,5,11.53,4
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,15:29:00,Cheque Deposit,15:37:00,15:43:10.200000,8,6.17,9
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,14:28:00,Cheque Deposit,14:31:00,14:37:08.400000,3,6.14,1
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,14:24:00,Cheque Deposit,14:31:00,14:37:21,7,6.35,2
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,15:50:00,New Account Opening,15:56:00,16:31:09.600000,6,35.16,4
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,16:11:00,Locker Access,16:20:00,16:32:13.200000,9,12.22,11
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,11:02:00,FD Opening,11:06:00,11:22:38.400000,4,16.64,12
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,13:34:00,Cash Withdrawal,13:41:00,13:43:35.400000,7,2.59,6
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,16:13:00,Cheque Deposit,16:19:00,16:24:46.200000,6,5.77,5
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,14:08:00,Inward Remittance,14:16:00,14:34:47.400000,8,18.79,5
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,11:56:00,Cash Withdrawal,12:02:00,12:04:25.200000,6,2.42,7
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,16:14:00,New Account Opening,16:16:00,16:47:00.600000,2,31.01,4
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,13:28:00,FD Opening,13:30:00,13:40:03.600000,2,10.06,5
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,14:28:00,Loan Repayment,14:33:00,14:39:13.800000,5,6.23,8
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,10:09:00,New Account Opening,10:14:00,10:49:27.600000,5,35.46,12
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,10:49:00,Cheque Deposit,10:53:00,10:58:58.800000,4,5.98,3
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,10:52:00,Cash Deposit,10:55:00,10:59:21.600000,3,4.36,1
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,15:53:00,New Account Opening,15:57:00,16:31:22.800000,4,34.38,4
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,10:13:00,Loan Repayment,10:18:00,10:26:26.400000,5,8.44,6
Agrani Bank,"Agrani Bank, Rajshahi Branch",2025-08-04,Monday,09:04:00,Debit Card Reissue,09:12:00,09:26:48.600000,8,14.81,5
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,14:15:00,Debit Card Reissue,14:19:00,14:29:30,4,10.5,2
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,16:49:00,Debit Card Reissue,16:55:00,17:07:33,6,12.55,5
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,15:13:00,Cash Deposit,15:15:00,15:18:04.800000,2,3.08,10
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,15:35:00,Cash Withdrawal,15:44:00,15:46:25.800000,9,2.43,14
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,11:03:00,FD Opening,11:05:00,11:21:48,2,16.8,2
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,11:19:00,Loan Repayment,11:26:00,11:31:46.800000,7,5.78,15
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,13:35:00,Inward Remittance,13:40:00,13:52:42,5,12.7,13
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,16:45:00,Cash Deposit,16:51:00,16:55:15.600000,6,4.26,8
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,16:40:00,Cash Deposit,16:44:00,16:47:36.600000,4,3.61,6
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,16:53:00,Cheque Deposit,16:56:00,17:02:01.800000,3,6.03,13
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,10:08:00,Locker Access,10:11:00,10:21:41.400000,3,10.69,7
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,15:17:00,Cheque Deposit,15:19:00,15:25:30,2,6.5,5
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,10:25:00,Cheque Deposit,10:30:00,10:35:37.800000,5,5.63,12
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,15:50:00,Inward Remittance,15:55:00,16:11:52.200000,5,16.87,10
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,11:12:00,New Account Opening,11:18:00,11:54:31.800000,6,36.53,4
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,14:24:00,FD Opening,14:28:00,14:40:03,4,12.05,1
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,10:04:00,Inward Remittance,10:09:00,10:22:47.400000,5,13.79,3
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,09:46:00,Locker Access,09:51:00,10:02:06.600000,5,11.11,5
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,13:49:00,FD Opening,13:52:00,14:05:28.800000,3,13.48,11
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,13:59:00,Cash Withdrawal,14:01:00,14:03:51,2,2.85,15
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,10:08:00,FD Opening,10:13:00,10:31:04.200000,5,18.07,1
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,14:24:00,Loan Repayment,14:30:00,14:36:49.800000,6,6.83,5
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,16:46:00,Debit Card Reissue,16:47:00,16:59:39.600000,1,12.66,8
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,14:19:00,Inward Remittance,14:24:00,14:37:58.200000,5,13.97,8
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,10:31:00,Inward Remittance,10:33:00,10:49:25.800000,2,16.43,5
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,09:37:00,Inward Remittance,09:41:00,09:54:19.800000,4,13.33,9
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,10:48:00,New Account Opening,10:56:00,11:33:13.200000,8,37.22,12
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,15:55:00,Inward Remittance,16:02:00,16:15:25.200000,7,13.42,14
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,11:48:00,Debit Card Reissue,11:54:00,12:06:47.400000,6,12.79,1
Agrani Bank,"Agrani Bank, Rangpur Branch",2025-08-04,Monday,11:36:00,Loan Repayment,11:39:00,11:47:10.200000,3,8.17,14
