bank,branch,date,day,arrival_time,service_type,service_start_time,service_end_time,wait_time_min,service_duration_min,queue_length
Janata Bank,"Janata Bank, Farmgate Branch",2025-08-04,Monday,09:22:00,FD Opening,09:29:00,09:47:30,7,18.5,3
Janata Bank,"Janata Bank, Farmgate Branch",2025-08-04,Monday,14:37:00,Cash Withdrawal,14:45:00,14:47:48.600000,8,2.81,10
Janata Bank,"Janata Bank, Farmgate Branch",2025-08-04,Monday,16:01:00,Inward Remittance,16:05:00,16:18:43.800000,4,13.73,10
Janata Bank,"Janata Bank, Farmgate Branch",2025-08-04,Monday,12:33:00,New Account Opening,12:41:00,13:18:19.800000,8,37.33,1
Janata Bank,"Janata Bank, Farmgate Branch",2025-08-04,Monday,13:16:00,Debit Card Reissue,13:27:00,13:38:09.600000,11,11.16,15
Janata Bank,"Janata Bank, Farmgate Branch",2025-08-04,Monday,11:15:00,Debit Card Reissue,11:22:00,11:32:15.600000,7,10.26,13
Janata Bank,"Janata Bank, Farmgate Branch",2025-08-04,Monday,14:22:00,Cash Deposit,14:28:00,14:32:52.800000,6,4.88,3
Janata Bank,"Janata Bank, Farmgate Branch",2025-08-04,Monday,09:51:00,Locker Access,09:59:00,10:10:37.800000,8,11.63,9
Janata Bank,"Janata Bank, Farmgate Branch",2025-08-04,Monday,11:07:00,New Account Opening,11:13:00,11:49:45,6,36.75,8
Janata Bank,"Janata Bank, Farmgate Branch",2025-08-04,Monday,10:17:00,Locker Access,10:18:00,10:32:25.200000,1,14.42,15
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,11:33:00,Inward Remittance,11:37:00,11:50:38.400000,4,13.64,6
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,12:40:00,New Account Opening,12:47:00,13:20:56.400000,7,33.94,6
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,12:05:00,Cash Withdrawal,12:06:00,12:08:30,1,2.5,15
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,09:48:00,New Account Opening,09:50:00,10:23:35.400000,2,33.59,9
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,12:08:00,Loan Repayment,12:11:00,12:16:45,3,5.75,1
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,11:25:00,New Account Opening,11:30:00,12:04:27.600000,5,34.46,2
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,16:25:00,Cheque Deposit,16:31:00,16:36:39,6,5.65,4
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,16:46:00,Loan Repayment,16:55:00,17:02:30.600000,9,7.51,4
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,10:13:00,Cash Withdrawal,10:18:00,10:20:46.800000,5,2.78,15
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,09:55:00,Cash Deposit,09:58:00,10:01:45.600000,3,3.76,1
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,11:32:00,Cheque Deposit,11:36:00,11:41:52.800000,4,5.88,6
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,13:53:00,Locker Access,13:54:00,14:02:46.800000,1,8.78,7
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,14:41:00,Cash Deposit,14:47:00,14:51:28.200000,6,4.47,2
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,12:10:00,FD Opening,12:16:00,12:26:46.800000,6,10.78,2
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,09:04:00,Cheque Deposit,09:09:00,09:15:11.400000,5,6.19,15
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,14:49:00,Cash Withdrawal,14:56:00,14:59:40.200000,7,3.67,2
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,16:23:00,Inward Remittance,16:27:00,16:43:46.200000,4,16.77,1
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,16:06:00,Debit Card Reissue,16:09:00,16:18:43.800000,3,9.73,12
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,11:32:00,Inward Remittance,11:38:00,11:52:33.600000,6,14.56,1
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,16:29:00,Cash Withdrawal,16:37:00,16:40:04.800000,8,3.08,8
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,09:09:00,Locker Access,09:14:00,09:24:03.600000,5,10.06,4
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,10:59:00,Inward Remittance,11:01:00,11:16:58.200000,2,15.97,12
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,16:24:00,Loan Repayment,16:27:00,16:32:26.400000,3,5.44,13
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,12:38:00,Inward Remittance,12:42:00,12:55:38.400000,4,13.64,15
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,10:56:00,Cheque Deposit,11:00:00,11:06:33.600000,4,6.56,1
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,14:26:00,Cash Deposit,14:35:00,14:39:08.400000,9,4.14,5
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,14:34:00,Loan Repayment,14:40:00,14:47:43.200000,6,7.72,7
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,10:56:00,FD Opening,11:08:00,11:21:28.800000,12,13.48,13
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,13:43:00,Loan Repayment,13:49:00,13:55:46.800000,6,6.78,2
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,11:01:00,Cheque Deposit,11:07:00,11:12:44.400000,6,5.74,1
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,11:26:00,Debit Card Reissue,11:33:00,11:44:26.400000,7,11.44,15
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,11:32:00,Debit Card Reissue,11:36:00,11:46:12,4,10.2,9
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,16:11:00,Inward Remittance,16:14:00,16:29:32.400000,3,15.54,6
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,10:40:00,Locker Access,10:49:00,10:58:36,9,9.6,13
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,13:01:00,Cheque Deposit,13:08:00,13:13:44.400000,7,5.74,8
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,10:25:00,Debit Card Reissue,10:29:00,10:40:50.400000,4,11.84,11
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,09:08:00,Cheque Deposit,09:12:00,09:17:16.800000,4,5.28,12
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,15:27:00,Locker Access,15:29:00,15:38:29.400000,2,9.49,11
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,10:13:00,Cash Deposit,10:18:00,10:22:22.200000,5,4.37,5
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,15:42:00,Loan Repayment,15:52:00,16:00:04.800000,10,8.08,8
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,09:27:00,Cheque Deposit,09:29:00,09:35:43.800000,2,6.73,9
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,16:25:00,Cash Deposit,16:28:00,16:31:40.200000,3,3.67,1
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,16:31:00,Cheque Deposit,16:36:00,16:42:01.200000,5,6.02,12
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,15:59:00,Inward Remittance,16:04:00,16:19:57.600000,5,15.96,1
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,14:32:00,Cheque Deposit,14:34:00,14:40:07.200000,2,6.12,12
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,16:45:00,FD Opening,16:50:00,17:04:03.600000,5,14.06,2
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,09:05:00,Loan Repayment,09:14:00,09:20:29.400000,9,6.49,5
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,09:42:00,New Account Opening,09:47:00,10:18:40.800000,5,31.68,6
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,16:57:00,Cash Deposit,17:04:00,17:07:25.800000,7,3.43,3
Janata Bank,"Janata Bank, Uttara Branch",2025-08-04,Monday,14:54:00,Cash Withdrawal,14:56:00,14:58:33,2,2.55,6
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,09:06:00,New Account Opening,09:09:00,09:44:40.800000,3,35.68,4
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,16:59:00,New Account Opening,17:04:00,17:39:20.400000,5,35.34,4
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,14:41:00,New Account Opening,14:49:00,15:21:46.200000,8,32.77,15
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,09:55:00,Cheque Deposit,10:04:00,10:09:09,9,5.15,9
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,16:13:00,FD Opening,16:20:00,16:35:55.200000,7,15.92,3
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,11:54:00,FD Opening,11:58:00,12:12:19.200000,4,14.32,6
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,09:00:00,Cash Deposit,09:08:00,09:11:28.200000,8,3.47,2
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,09:37:00,Cash Deposit,09:40:00,09:43:27,3,3.45,9
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,11:26:00,Locker Access,11:33:00,11:47:12.600000,7,14.21,3
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,12:09:00,FD Opening,12:11:00,12:29:29.400000,2,18.49,4
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,10:57:00,Locker Access,11:04:00,11:15:01.800000,7,11.03,6
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,10:39:00,Cash Withdrawal,10:44:00,10:47:02.400000,5,3.04,8
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,10:57:00,Loan Repayment,11:03:00,11:08:51,6,5.85,3
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,11:56:00,Locker Access,11:59:00,12:11:30,3,12.5,13
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,15:41:00,Cash Withdrawal,15:45:00,15:47:50.400000,4,2.84,5
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,11:59:00,Debit Card Reissue,12:04:00,12:16:22.200000,5,12.37,1
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,13:12:00,Cash Withdrawal,13:15:00,13:17:48.600000,3,2.81,7
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,12:14:00,Cash Withdrawal,12:20:00,12:23:00,6,3.0,9
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,12:48:00,Loan Repayment,12:54:00,13:00:12.600000,6,6.21,13
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,09:06:00,Cash Deposit,09:14:00,09:18:32.400000,8,4.54,7
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,14:01:00,Cheque Deposit,14:05:00,14:10:39.600000,4,5.66,7
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,16:00:00,Loan Repayment,16:06:00,16:12:01.200000,6,6.02,10
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,15:06:00,Cheque Deposit,15:08:00,15:13:45,2,5.75,13
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,12:28:00,Debit Card Reissue,12:30:00,12:41:59.400000,2,11.99,11
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,11:04:00,Cheque Deposit,11:07:00,11:13:14.400000,3,6.24,13
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,09:06:00,Inward Remittance,09:16:00,09:34:54,10,18.9,9
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,10:59:00,Locker Access,11:01:00,11:12:44.400000,2,11.74,10
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,13:48:00,Cash Deposit,13:58:00,14:02:12.600000,10,4.21,7
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,12:27:00,Cash Deposit,12:38:00,12:42:39.600000,11,4.66,10
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,16:54:00,Debit Card Reissue,16:59:00,17:08:28.200000,5,9.47,5
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,16:03:00,Cash Deposit,16:11:00,16:15:07.200000,8,4.12,7
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,10:56:00,Cash Withdrawal,11:04:00,11:07:18.600000,8,3.31,3
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,11:43:00,Cheque Deposit,11:49:00,11:55:35.400000,6,6.59,5
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,10:11:00,Debit Card Reissue,10:19:00,10:30:06,8,11.1,14
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,14:15:00,New Account Opening,14:20:00,14:59:46.200000,5,39.77,4
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,10:55:00,New Account Opening,11:00:00,11:32:10.800000,5,32.18,13
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,16:28:00,Debit Card Reissue,16:33:00,16:46:31.200000,5,13.52,12
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,11:51:00,Cash Deposit,11:54:00,11:57:41.400000,3,3.69,10
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,16:57:00,Cheque Deposit,17:03:00,17:08:40.200000,6,5.67,3
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,12:37:00,Loan Repayment,12:41:00,12:46:48.600000,4,5.81,9
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,11:25:00,Cheque Deposit,11:34:00,11:40:13.200000,9,6.22,10
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,14:50:00,New Account Opening,14:51:00,15:25:41.400000,1,34.69,5
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,11:02:00,New Account Opening,11:07:00,11:42:59.400000,5,35.99,3
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,10:27:00,Inward Remittance,10:33:00,10:46:27.600000,6,13.46,2
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,10:45:00,Inward Remittance,10:52:00,11:05:38.400000,7,13.64,5
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,16:11:00,Cash Withdrawal,16:17:00,16:20:39,6,3.65,11
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,16:26:00,Locker Access,16:32:00,16:44:22.800000,6,12.38,7
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,11:43:00,Debit Card Reissue,11:48:00,11:59:43.200000,5,11.72,6
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,15:29:00,FD Opening,15:33:00,15:50:53.400000,4,17.89,9
Janata Bank,"Janata Bank, Jatrabari Branch",2025-08-04,Monday,15:24:00,New Account Opening,15:30:00,16:05:48.600000,6,35.81,11
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,09:12:00,Locker Access,09:16:00,09:28:25.200000,4,12.42,2
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,14:32:00,Debit Card Reissue,14:38:00,14:46:36.600000,6,8.61,6
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,16:20:00,Cash Deposit,16:22:00,16:25:55.800000,2,3.93,15
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,16:12:00,Cash Withdrawal,16:20:00,16:22:59.400000,8,2.99,10
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,16:22:00,Cash Withdrawal,16:25:00,16:28:45,3,3.75,15
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,10:10:00,Inward Remittance,10:12:00,10:22:31.800000,2,10.53,12
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,11:27:00,Loan Repayment,11:31:00,11:39:07.800000,4,8.13,11
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,11:46:00,Inward Remittance,11:52:00,12:10:00,6,18.0,14
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,12:09:00,Debit Card Reissue,12:15:00,12:27:15,6,12.25,4
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,14:53:00,Cash Deposit,14:58:00,15:01:44.400000,5,3.74,4
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,13:02:00,Inward Remittance,13:09:00,13:25:19.800000,7,16.33,9
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,15:01:00,Loan Repayment,15:07:00,15:13:35.400000,6,6.59,14
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,11:38:00,Inward Remittance,11:42:00,11:57:57.600000,4,15.96,8
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,16:07:00,Cheque Deposit,16:09:00,16:15:06,2,6.1,12
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,11:42:00,Cash Deposit,11:46:00,11:49:52.800000,4,3.88,1
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,09:41:00,Cash Withdrawal,09:46:00,09:48:36.600000,5,2.61,5
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,10:56:00,Cash Deposit,11:00:00,11:04:00,4,4.0,2
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,15:02:00,Cash Withdrawal,15:04:00,15:07:36,2,3.6,14
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,14:48:00,Inward Remittance,14:56:00,15:09:58.800000,8,13.98,12
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,09:48:00,FD Opening,09:57:00,10:10:43.200000,9,13.72,6
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,10:36:00,Loan Repayment,10:41:00,10:47:29.400000,5,6.49,9
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,12:31:00,Cash Withdrawal,12:32:00,12:35:17.400000,1,3.29,4
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,15:54:00,Inward Remittance,16:02:00,16:15:52.800000,8,13.88,3
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,12:43:00,New Account Opening,12:50:00,13:21:42,7,31.7,11
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,10:19:00,Cash Withdrawal,10:22:00,10:24:44.400000,3,2.74,15
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,10:37:00,Debit Card Reissue,10:41:00,10:50:40.800000,4,9.68,15
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,16:22:00,Cash Withdrawal,16:24:00,16:26:49.200000,2,2.82,6
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,11:33:00,Inward Remittance,11:39:00,11:49:34.800000,6,10.58,11
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,15:18:00,Loan Repayment,15:24:00,15:32:01.200000,6,8.02,4
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,15:06:00,Cash Withdrawal,15:12:00,15:15:35.400000,6,3.59,10
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,11:41:00,Inward Remittance,11:47:00,11:59:40.200000,6,12.67,4
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,10:17:00,New Account Opening,10:19:00,10:47:01.800000,2,28.03,8
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,13:47:00,Inward Remittance,13:49:00,14:03:21,2,14.35,15
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,14:14:00,Locker Access,14:21:00,14:33:00.600000,7,12.01,11
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,15:13:00,Cheque Deposit,15:18:00,15:23:32.400000,5,5.54,5
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,10:10:00,FD Opening,10:21:00,10:34:33,11,13.55,15
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,15:46:00,Loan Repayment,15:51:00,15:58:10.800000,5,7.18,3
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,09:03:00,Cash Deposit,09:12:00,09:15:25.200000,9,3.42,13
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,16:29:00,Locker Access,16:35:00,16:45:28.200000,6,10.47,11
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,12:42:00,Cash Withdrawal,12:47:00,12:50:31.800000,5,3.53,5
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,15:34:00,New Account Opening,15:36:00,16:08:25.200000,2,32.42,5
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,15:14:00,Cash Deposit,15:16:00,15:20:09,2,4.15,4
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,14:18:00,Cash Deposit,14:23:00,14:27:20.400000,5,4.34,2
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,09:03:00,Loan Repayment,09:11:00,09:19:15,8,8.25,14
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,16:09:00,Cash Deposit,16:14:00,16:18:07.800000,5,4.13,6
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,12:11:00,New Account Opening,12:16:00,12:43:15.600000,5,27.26,13
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,16:13:00,Cheque Deposit,16:16:00,16:22:00,3,6.0,9
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,09:07:00,Locker Access,09:15:00,09:24:16.200000,8,9.27,5
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,13:32:00,Debit Card Reissue,13:34:00,13:43:55.200000,2,9.92,3
Agrani Bank,"Agrani Bank, Motijheel Branch",2025-08-04,Monday,15:37:00,Cash Withdrawal,15:39:00,15:42:14.400000,2,3.24,1
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,13:41:00,Loan Repayment,13:42:00,13:49:32.400000,1,7.54,8
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,10:17:00,Debit Card Reissue,10:23:00,10:32:18.600000,6,9.31,9
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,13:03:00,Debit Card Reissue,13:06:00,13:17:21,3,11.35,5
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,14:26:00,FD Opening,14:31:00,14:44:12.600000,5,13.21,15
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,13:28:00,Debit Card Reissue,13:33:00,13:45:07.800000,5,12.13,8
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,14:13:00,Cheque Deposit,14:20:00,14:26:16.800000,7,6.28,7
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,13:44:00,Inward Remittance,13:47:00,14:04:08.400000,3,17.14,11
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,16:52:00,Cash Withdrawal,16:58:00,17:01:25.800000,6,3.43,2
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,14:59:00,Loan Repayment,15:00:00,15:08:35.400000,1,8.59,6
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,15:10:00,FD Opening,15:16:00,15:35:40.200000,6,19.67,6
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,14:59:00,Cash Deposit,15:04:00,15:07:09.600000,5,3.16,12
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,09:28:00,Debit Card Reissue,09:35:00,09:46:40.200000,7,11.67,3
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,09:17:00,Cash Deposit,09:21:00,09:25:03,4,4.05,2
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,09:03:00,Cheque Deposit,09:04:00,09:10:01.200000,1,6.02,1
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,13:15:00,Locker Access,13:18:00,13:30:25.200000,3,12.42,15
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,11:13:00,Locker Access,11:17:00,11:27:34.800000,4,10.58,7
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,14:09:00,Locker Access,14:13:00,14:23:39.600000,4,10.66,10
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,14:19:00,Debit Card Reissue,14:25:00,14:35:50.400000,6,10.84,7
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,13:49:00,Loan Repayment,13:50:00,13:57:19.200000,1,7.32,7
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,13:56:00,Loan Repayment,13:59:00,14:06:36,3,7.6,2
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,09:06:00,Debit Card Reissue,09:12:00,09:23:27.600000,6,11.46,4
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,16:19:00,Locker Access,16:24:00,16:37:39,5,13.65,12
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,10:54:00,Loan Repayment,11:00:00,11:09:14.400000,6,9.24,8
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,15:13:00,Cash Deposit,15:15:00,15:19:01.200000,2,4.02,2
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,12:54:00,New Account Opening,12:59:00,13:27:25.200000,5,28.42,5
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,15:09:00,New Account Opening,15:12:00,15:42:03,3,30.05,1
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,10:58:00,FD Opening,11:08:00,11:19:32.400000,10,11.54,5
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,10:15:00,FD Opening,10:17:00,10:31:44.400000,2,14.74,5
Agrani Bank,"Agrani Bank, Banani Branch",2025-08-04,Monday,15:17:00,Locker Access,15:19:00,15:29:01.200000,2,10.02,4
